timestamp,sensor_id,temperature_c
2026-04-09 02:50:08.969202,SENSOR_26,58.97
2026-04-09 02:50:08.969202,SENSOR_27,61.68
2026-04-09 02:50:08.969202,SENSOR_28,60.84
2026-04-09 02:50:08.969202,SENSOR_29,59.47
2026-04-09 02:50:08.969202,SENSOR_30,59.42
2026-04-09 02:50:08.969202,SENSOR_31,60.36
2026-04-09 02:50:08.969202,SENSOR_32,60.56
2026-04-09 02:50:08.969202,SENSOR_33,60.24
2026-04-09 02:50:08.969202,SENSOR_34,60.37
2026-04-09 02:50:08.969202,SENSOR_35,62.04
2026-04-09 02:50:08.969202,SENSOR_36,61.29
2026-04-09 02:50:08.969202,SENSOR_37,60.23
2026-04-09 02:50:08.969202,SENSOR_38,61.13
2026-04-09 02:50:08.969202,SENSOR_39,58.76
2026-04-09 02:50:08.969202,SENSOR_40,60.48
2026-04-09 02:50:08.969202,SENSOR_41,62.17
2026-04-09 02:50:08.969202,SENSOR_42,59.74
2026-04-09 02:50:08.969202,SENSOR_43,58.98
2026-04-09 02:50:08.969202,SENSOR_44,59.22
2026-04-09 02:50:08.969202,SENSOR_45,58.69
2026-04-09 02:50:08.969202,SENSOR_46,59.06
2026-04-09 02:50:08.969202,SENSOR_47,59.56
2026-04-09 02:50:08.969202,SENSOR_48,58.31
2026-04-09 02:50:08.969202,SENSOR_49,60.02
2026-04-09 02:50:08.969202,SENSOR_50,61.08
2026-04-09 02:40:08.969203,SENSOR_1,58.91
2026-04-09 02:40:08.969203,SENSOR_2,61.82
2026-04-09 02:40:08.969203,SENSOR_3,60.61
2026-04-09 02:40:08.969203,SENSOR_4,61.24
2026-04-09 02:40:08.969203,SENSOR_5,59.21
2026-04-09 02:40:08.969203,SENSOR_6,61.03
2026-04-09 02:40:08.969203,SENSOR_7,58.69
2026-04-09 02:40:08.969203,SENSOR_8,61.07
2026-04-09 02:40:08.969203,SENSOR_9,60.21
2026-04-09 02:40:08.969203,SENSOR_10,60.66
2026-04-09 02:40:08.969203,SENSOR_11,58.59
2026-04-09 02:40:08.969203,SENSOR_12,58.93
2026-04-09 02:40:08.969203,SENSOR_13,60.72
2026-04-09 02:40:08.969203,SENSOR_14,58.86
2026-04-09 02:40:08.969203,SENSOR_15,60.56
2026-04-09 02:40:08.969203,SENSOR_16,58.36
2026-04-09 02:40:08.969203,SENSOR_17,61.02
2026-04-09 02:40:08.969203,SENSOR_18,58.52
2026-04-09 02:40:08.969203,SENSOR_19,60.66
2026-04-09 02:40:08.969203,SENSOR_20,60.75
2026-04-09 02:40:08.969203,SENSOR_21,59.16
2026-04-09 02:40:08.969203,SENSOR_22,60.7
2026-04-09 02:40:08.969203,SENSOR_23,60.31
2026-04-09 02:40:08.969203,SENSOR_24,59.35
2026-04-09 02:40:08.969203,SENSOR_25,58.79
2026-04-09 02:40:08.969203,SENSOR_26,57.64
2026-04-09 02:40:08.969203,SENSOR_27,60.42
2026-04-09 02:40:08.969203,SENSOR_28,58.12
2026-04-09 02:40:08.969203,SENSOR_29,60.11
2026-04-09 02:40:08.969203,SENSOR_30,59.68
2026-04-09 02:40:08.969203,SENSOR_31,60.81
2026-04-09 02:40:08.969203,SENSOR_32,59.64
2026-04-09 02:40:08.969203,SENSOR_33,59.6
2026-04-09 02:40:08.969203,SENSOR_34,60.88
2026-04-09 02:40:08.969203,SENSOR_35,60.4
2026-04-09 02:40:08.969203,SENSOR_36,60.38
2026-04-09 02:40:08.969203,SENSOR_37,60.56
2026-04-09 02:40:08.969203,SENSOR_38,58.16
2026-04-09 02:40:08.969203,SENSOR_39,60.91
2026-04-09 02:40:08.969203,SENSOR_40,60.73
2026-04-09 02:40:08.969203,SENSOR_41,58.78
2026-04-09 02:40:08.969203,SENSOR_42,59.71
2026-04-09 02:40:08.969203,SENSOR_43,59.95
2026-04-09 02:40:08.969203,SENSOR_44,59.84
2026-04-09 02:40:08.969203,SENSOR_45,60.4
2026-04-09 02:40:08.969203,SENSOR_46,61.72
2026-04-09 02:40:08.969203,SENSOR_47,61.3
2026-04-09 02:40:08.969203,SENSOR_48,58.43
2026-04-09 02:40:08.969203,SENSOR_49,60.75
2026-04-09 02:40:08.969203,SENSOR_50,61.59
2026-04-09 02:30:08.969204,SENSOR_1,60.46
2026-04-09 02:30:08.969204,SENSOR_2,61.31
2026-04-09 02:30:08.969204,SENSOR_3,62.41
2026-04-09 02:30:08.969204,SENSOR_4,61.23
2026-04-09 02:30:08.969204,SENSOR_5,60.3
2026-04-09 02:30:08.969204,SENSOR_6,61.25
2026-04-09 02:30:08.969204,SENSOR_7,60.17
2026-04-09 02:30:08.969204,SENSOR_8,60.03
2026-04-09 02:30:08.969204,SENSOR_9,59.58
2026-04-09 02:30:08.969204,SENSOR_10,61.88
2026-04-09 02:30:08.969204,SENSOR_11,59.02
2026-04-09 02:30:08.969204,SENSOR_12,61.84
2026-04-09 02:30:08.969204,SENSOR_13,60.6
2026-04-09 02:30:08.969204,SENSOR_14,58.32
2026-04-09 02:30:08.969204,SENSOR_15,60.44
2026-04-09 02:30:08.969204,SENSOR_16,57.48
2026-04-09 02:30:08.969204,SENSOR_17,60.75
2026-04-09 02:30:08.969204,SENSOR_18,61.06
2026-04-09 02:30:08.969204,SENSOR_19,59.29
2026-04-09 02:30:08.969204,SENSOR_20,60.15
2026-04-09 02:30:08.969204,SENSOR_21,62.34
2026-04-09 02:30:08.969204,SENSOR_22,59.39
2026-04-09 02:30:08.969204,SENSOR_23,58.73
2026-04-09 02:30:08.969204,SENSOR_24,61.78
2026-04-09 02:30:08.969204,SENSOR_25,62.36
2026-04-09 02:30:08.969204,SENSOR_26,60.0
2026-04-09 02:30:08.969204,SENSOR_27,61.21
2026-04-09 02:30:08.969204,SENSOR_28,61.61
2026-04-09 02:30:08.969204,SENSOR_29,59.11
2026-04-09 02:30:08.969204,SENSOR_30,59.42
2026-04-09 02:30:08.969204,SENSOR_31,61.48
2026-04-09 02:30:08.969204,SENSOR_32,62.02
2026-04-09 02:30:08.969204,SENSOR_33,60.68
2026-04-09 02:30:08.969204,SENSOR_34,58.94
2026-04-09 02:30:08.969204,SENSOR_35,62.38
2026-04-09 02:30:08.969204,SENSOR_36,59.36
2026-04-09 02:30:08.969204,SENSOR_37,59.6
2026-04-09 02:30:08.969204,SENSOR_38,60.41
2026-04-09 02:30:08.969204,SENSOR_39,61.86
2026-04-09 02:30:08.969204,SENSOR_40,61.02
2026-04-09 02:30:08.969204,SENSOR_41,60.5
2026-04-09 02:30:08.969204,SENSOR_42,60.56
2026-04-09 02:30:08.969204,SENSOR_43,60.05
2026-04-09 02:30:08.969204,SENSOR_44,60.67
2026-04-09 02:30:08.969204,SENSOR_45,56.96
2026-04-09 02:30:08.969204,SENSOR_46,59.64
2026-04-09 02:30:08.969204,SENSOR_47,60.29
2026-04-09 02:30:08.969204,SENSOR_48,58.62
2026-04-09 02:30:08.969204,SENSOR_49,60.46
2026-04-09 02:30:08.969204,SENSOR_50,59.75
2026-04-09 02:20:08.969206,SENSOR_1,62.11
2026-04-09 02:20:08.969206,SENSOR_2,61.89
2026-04-09 02:20:08.969206,SENSOR_3,59.44
2026-04-09 02:20:08.969206,SENSOR_4,59.82
2026-04-09 02:20:08.969206,SENSOR_5,59.91
2026-04-09 02:20:08.969206,SENSOR_6,59.46
2026-04-09 02:20:08.969206,SENSOR_7,60.23
2026-04-09 02:20:08.969206,SENSOR_8,59.09
2026-04-09 02:20:08.969206,SENSOR_9,58.64
2026-04-09 02:20:08.969206,SENSOR_10,60.75
2026-04-09 02:20:08.969206,SENSOR_11,60.76
2026-04-09 02:20:08.969206,SENSOR_12,59.03
2026-04-09 02:20:08.969206,SENSOR_13,61.07
2026-04-09 02:20:08.969206,SENSOR_14,59.24
2026-04-09 02:20:08.969206,SENSOR_15,60.3
2026-04-09 02:20:08.969206,SENSOR_16,60.98
2026-04-09 02:20:08.969206,SENSOR_17,59.96
2026-04-09 02:20:08.969206,SENSOR_18,60.55
2026-04-09 02:20:08.969206,SENSOR_19,59.38
2026-04-09 02:20:08.969206,SENSOR_20,59.76
2026-04-09 02:20:08.969206,SENSOR_21,59.75
2026-04-09 02:20:08.969206,SENSOR_22,59.1
2026-04-09 02:20:08.969206,SENSOR_23,59.79
2026-04-09 02:20:08.969206,SENSOR_24,58.14
2026-04-09 02:20:08.969206,SENSOR_25,59.41
2026-04-09 02:20:08.969206,SENSOR_26,59.66
2026-04-09 02:20:08.969206,SENSOR_27,59.69
2026-04-09 02:20:08.969206,SENSOR_28,59.71
2026-04-09 02:20:08.969206,SENSOR_29,59.93
2026-04-09 02:20:08.969206,SENSOR_30,60.58
2026-04-09 02:20:08.969206,SENSOR_31,61.05
2026-04-09 02:20:08.969206,SENSOR_32,59.22
2026-04-09 02:20:08.969206,SENSOR_33,58.56
2026-04-09 02:20:08.969206,SENSOR_34,58.75
2026-04-09 02:20:08.969206,SENSOR_35,59.42
2026-04-09 02:20:08.969206,SENSOR_36,59.58
2026-04-09 02:20:08.969206,SENSOR_37,59.08
2026-04-09 02:20:08.969206,SENSOR_38,58.44
2026-04-09 02:20:08.969206,SENSOR_39,59.45
2026-04-09 02:20:08.969206,SENSOR_40,60.22
2026-04-09 02:20:08.969206,SENSOR_41,60.71
2026-04-09 02:20:08.969206,SENSOR_42,59.33
2026-04-09 02:20:08.969206,SENSOR_43,59.5
2026-04-09 02:20:08.969206,SENSOR_44,58.89
2026-04-09 02:20:08.969206,SENSOR_45,59.96
2026-04-09 02:20:08.969206,SENSOR_46,58.98
2026-04-09 02:20:08.969206,SENSOR_47,60.69
2026-04-09 02:20:08.969206,SENSOR_48,57.86
2026-04-09 02:20:08.969206,SENSOR_49,59.57
2026-04-09 02:20:08.969206,SENSOR_50,60.36
2026-04-09 02:10:08.969207,SENSOR_1,60.22
2026-04-09 02:10:08.969207,SENSOR_2,63.23
2026-04-09 02:10:08.969207,SENSOR_3,60.42
2026-04-09 02:10:08.969207,SENSOR_4,58.8
2026-04-09 02:10:08.969207,SENSOR_5,59.89
2026-04-09 02:10:08.969207,SENSOR_6,57.87
2026-04-09 02:10:08.969207,SENSOR_7,59.9
2026-04-09 02:10:08.969207,SENSOR_8,59.0
2026-04-09 02:10:08.969207,SENSOR_9,61.1
2026-04-09 02:10:08.969207,SENSOR_10,59.34
2026-04-09 02:10:08.969207,SENSOR_11,59.86
2026-04-09 02:10:08.969207,SENSOR_12,59.24
2026-04-09 02:10:08.969207,SENSOR_13,62.09
2026-04-09 02:10:08.969207,SENSOR_14,59.61
2026-04-09 02:10:08.969207,SENSOR_15,62.2
2026-04-09 02:10:08.969207,SENSOR_16,60.98
2026-04-09 02:10:08.969207,SENSOR_17,60.58
2026-04-09 02:10:08.969207,SENSOR_18,60.44
2026-04-09 02:10:08.969207,SENSOR_19,60.47
2026-04-09 02:10:08.969207,SENSOR_20,57.69
2026-04-09 02:10:08.969207,SENSOR_21,59.67
2026-04-09 02:10:08.969207,SENSOR_22,61.01
2026-04-09 02:10:08.969207,SENSOR_23,59.94
2026-04-09 02:10:08.969207,SENSOR_24,58.31
2026-04-09 02:10:08.969207,SENSOR_25,59.94
2026-04-09 02:10:08.969207,SENSOR_26,62.04
2026-04-09 02:10:08.969207,SENSOR_27,61.5
2026-04-09 02:10:08.969207,SENSOR_28,59.93
2026-04-09 02:10:08.969207,SENSOR_29,61.14
2026-04-09 02:10:08.969207,SENSOR_30,59.56
2026-04-09 02:10:08.969207,SENSOR_31,57.96
2026-04-09 02:10:08.969207,SENSOR_32,58.89
2026-04-09 02:10:08.969207,SENSOR_33,61.88
2026-04-09 02:10:08.969207,SENSOR_34,59.67
2026-04-09 02:10:08.969207,SENSOR_35,59.71
2026-04-09 02:10:08.969207,SENSOR_36,59.64
2026-04-09 02:10:08.969207,SENSOR_37,62.28
2026-04-09 02:10:08.969207,SENSOR_38,61.95
2026-04-09 02:10:08.969207,SENSOR_39,62.66
2026-04-09 02:10:08.969207,SENSOR_40,59.81
2026-04-09 02:10:08.969207,SENSOR_41,60.35
2026-04-09 02:10:08.969207,SENSOR_42,58.18
2026-04-09 02:10:08.969207,SENSOR_43,61.77
2026-04-09 02:10:08.969207,SENSOR_44,58.6
2026-04-09 02:10:08.969207,SENSOR_45,60.26
2026-04-09 02:10:08.969207,SENSOR_46,58.68
2026-04-09 02:10:08.969207,SENSOR_47,59.29
2026-04-09 02:10:08.969207,SENSOR_48,59.0
2026-04-09 02:10:08.969207,SENSOR_49,59.27
2026-04-09 02:10:08.969207,SENSOR_50,59.35
2026-04-09 02:00:08.969208,SENSOR_1,59.34
2026-04-09 02:00:08.969208,SENSOR_2,61.0
2026-04-09 02:00:08.969208,SENSOR_3,58.67
2026-04-09 02:00:08.969208,SENSOR_4,60.26
2026-04-09 02:00:08.969208,SENSOR_5,61.46
2026-04-09 02:00:08.969208,SENSOR_6,59.38
2026-04-09 02:00:08.969208,SENSOR_7,59.14
2026-04-09 02:00:08.969208,SENSOR_8,59.72
2026-04-09 02:00:08.969208,SENSOR_9,61.42
2026-04-09 02:00:08.969208,SENSOR_10,60.23
2026-04-09 02:00:08.969208,SENSOR_11,59.36
2026-04-09 02:00:08.969208,SENSOR_12,60.58
2026-04-09 02:00:08.969208,SENSOR_13,58.68
2026-04-09 02:00:08.969208,SENSOR_14,60.82
2026-04-09 02:00:08.969208,SENSOR_15,60.49
2026-04-09 02:00:08.969208,SENSOR_16,59.63
2026-04-09 02:00:08.969208,SENSOR_17,58.99
2026-04-09 02:00:08.969208,SENSOR_18,58.94
2026-04-09 02:00:08.969208,SENSOR_19,60.64
2026-04-09 02:00:08.969208,SENSOR_20,61.47
2026-04-09 02:00:08.969208,SENSOR_21,59.24
2026-04-09 02:00:08.969208,SENSOR_22,60.55
2026-04-09 02:00:08.969208,SENSOR_23,57.5
2026-04-09 02:00:08.969208,SENSOR_24,59.3
2026-04-09 02:00:08.969208,SENSOR_25,59.96
2026-04-09 02:00:08.969208,SENSOR_26,58.91
2026-04-09 02:00:08.969208,SENSOR_27,58.88
2026-04-09 02:00:08.969208,SENSOR_28,59.2
2026-04-09 02:00:08.969208,SENSOR_29,60.35
2026-04-09 02:00:08.969208,SENSOR_30,59.78
2026-04-09 02:00:08.969208,SENSOR_31,57.31
2026-04-09 02:00:08.969208,SENSOR_32,57.46
2026-04-09 02:00:08.969208,SENSOR_33,59.27
2026-04-09 02:00:08.969208,SENSOR_34,60.55
2026-04-09 02:00:08.969208,SENSOR_35,56.7
2026-04-09 02:00:08.969208,SENSOR_36,59.4
2026-04-09 02:00:08.969208,SENSOR_37,59.37
2026-04-09 02:00:08.969208,SENSOR_38,61.67
2026-04-09 02:00:08.969208,SENSOR_39,59.54
2026-04-09 02:00:08.969208,SENSOR_40,60.46
2026-04-09 02:00:08.969208,SENSOR_41,60.17
2026-04-09 02:00:08.969208,SENSOR_42,57.44
2026-04-09 02:00:08.969208,SENSOR_43,60.92
2026-04-09 02:00:08.969208,SENSOR_44,60.26
2026-04-09 02:00:08.969208,SENSOR_45,60.61
2026-04-09 02:00:08.969208,SENSOR_46,64.71
2026-04-09 02:00:08.969208,SENSOR_47,57.5
2026-04-09 02:00:08.969208,SENSOR_48,62.07
2026-04-09 02:00:08.969208,SENSOR_49,59.66
2026-04-09 02:00:08.969208,SENSOR_50,60.34
2026-04-09 01:50:08.969209,SENSOR_1,59.95
2026-04-09 01:50:08.969209,SENSOR_2,59.49
2026-04-09 01:50:08.969209,SENSOR_3,59.32
2026-04-09 01:50:08.969209,SENSOR_4,60.4
2026-04-09 01:50:08.969209,SENSOR_5,58.18
2026-04-09 01:50:08.969209,SENSOR_6,60.9
2026-04-09 01:50:08.969209,SENSOR_7,59.5
2026-04-09 01:50:08.969209,SENSOR_8,58.64
2026-04-09 01:50:08.969209,SENSOR_9,59.46
2026-04-09 01:50:08.969209,SENSOR_10,61.51
2026-04-09 01:50:08.969209,SENSOR_11,59.36
2026-04-09 01:50:08.969209,SENSOR_12,60.43
2026-04-09 01:50:08.969209,SENSOR_13,59.12
2026-04-09 01:50:08.969209,SENSOR_14,60.91
2026-04-09 01:50:08.969209,SENSOR_15,60.82
2026-04-09 01:50:08.969209,SENSOR_16,62.22
2026-04-09 01:50:08.969209,SENSOR_17,59.79
2026-04-09 01:50:08.969209,SENSOR_18,60.8
2026-04-09 01:50:08.969209,SENSOR_19,60.12
2026-04-09 01:50:08.969209,SENSOR_20,61.56
2026-04-09 01:50:08.969209,SENSOR_21,59.14
2026-04-09 01:50:08.969209,SENSOR_22,60.89
2026-04-09 01:50:08.969209,SENSOR_23,59.77
2026-04-09 01:50:08.969209,SENSOR_24,59.92
2026-04-09 01:50:08.969209,SENSOR_25,60.11
2026-04-09 01:50:08.969209,SENSOR_26,60.3
2026-04-09 01:50:08.969209,SENSOR_27,59.86
2026-04-09 01:50:08.969209,SENSOR_28,60.26
2026-04-09 01:50:08.969209,SENSOR_29,61.89
2026-04-09 01:50:08.969209,SENSOR_30,61.18
2026-04-09 01:50:08.969209,SENSOR_31,61.04
2026-04-09 01:50:08.969209,SENSOR_32,59.45
2026-04-09 01:50:08.969209,SENSOR_33,58.93
2026-04-09 01:50:08.969209,SENSOR_34,61.15
2026-04-09 01:50:08.969209,SENSOR_35,61.05
2026-04-09 01:50:08.969209,SENSOR_36,61.77
2026-04-09 01:50:08.969209,SENSOR_37,59.28
2026-04-09 01:50:08.969209,SENSOR_38,59.72
2026-04-09 01:50:08.969209,SENSOR_39,58.03
2026-04-09 01:50:08.969209,SENSOR_40,59.53
2026-04-09 01:50:08.969209,SENSOR_41,61.2
2026-04-09 01:50:08.969209,SENSOR_42,59.44
2026-04-09 01:50:08.969209,SENSOR_43,60.77
2026-04-09 01:50:08.969209,SENSOR_44,59.77
2026-04-09 01:50:08.969209,SENSOR_45,60.39
2026-04-09 01:50:08.969209,SENSOR_46,58.62
2026-04-09 01:50:08.969209,SENSOR_47,60.1
2026-04-09 01:50:08.969209,SENSOR_48,56.41
2026-04-09 01:50:08.969209,SENSOR_49,59.78
2026-04-09 01:50:08.969209,SENSOR_50,58.04
2026-04-09 01:40:08.969210,SENSOR_1,61.45
2026-04-09 01:40:08.969210,SENSOR_2,60.93
2026-04-09 01:40:08.969210,SENSOR_3,60.56
2026-04-09 01:40:08.969210,SENSOR_4,61.83
2026-04-09 01:40:08.969210,SENSOR_5,58.86
2026-04-09 01:40:08.969210,SENSOR_6,62.1
2026-04-09 01:40:08.969210,SENSOR_7,61.12
2026-04-09 01:40:08.969210,SENSOR_8,59.72
2026-04-09 01:40:08.969210,SENSOR_9,61.36
2026-04-09 01:40:08.969210,SENSOR_10,58.67
2026-04-09 01:40:08.969210,SENSOR_11,59.01
2026-04-09 01:40:08.969210,SENSOR_12,59.27
2026-04-09 01:40:08.969210,SENSOR_13,59.37
2026-04-09 01:40:08.969210,SENSOR_14,58.73
2026-04-09 01:40:08.969210,SENSOR_15,61.47
2026-04-09 01:40:08.969210,SENSOR_16,59.69
2026-04-09 01:40:08.969210,SENSOR_17,60.42
2026-04-09 01:40:08.969210,SENSOR_18,59.32
2026-04-09 01:40:08.969210,SENSOR_19,57.82
2026-04-09 01:40:08.969210,SENSOR_20,60.32
2026-04-09 01:40:08.969210,SENSOR_21,57.71
2026-04-09 01:40:08.969210,SENSOR_22,59.92
2026-04-09 01:40:08.969210,SENSOR_23,58.36
2026-04-09 01:40:08.969210,SENSOR_24,62.38
2026-04-09 01:40:08.969210,SENSOR_25,61.09
2026-04-09 01:40:08.969210,SENSOR_26,60.13
2026-04-09 01:40:08.969210,SENSOR_27,61.52
2026-04-09 01:40:08.969210,SENSOR_28,58.98
2026-04-09 01:40:08.969210,SENSOR_29,60.65
2026-04-09 01:40:08.969210,SENSOR_30,60.24
2026-04-09 01:40:08.969210,SENSOR_31,60.32
2026-04-09 01:40:08.969210,SENSOR_32,61.53
2026-04-09 01:40:08.969210,SENSOR_33,60.88
2026-04-09 01:40:08.969210,SENSOR_34,60.35
2026-04-09 01:40:08.969210,SENSOR_35,58.01
2026-04-09 01:40:08.969210,SENSOR_36,58.85
2026-04-09 01:40:08.969210,SENSOR_37,59.85
2026-04-09 01:40:08.969210,SENSOR_38,60.11
2026-04-09 01:40:08.969210,SENSOR_39,58.64
2026-04-09 01:40:08.969210,SENSOR_40,62.89
2026-04-09 01:40:08.969210,SENSOR_41,61.82
2026-04-09 01:40:08.969210,SENSOR_42,60.72
2026-04-09 01:40:08.969210,SENSOR_43,60.09
2026-04-09 01:40:08.969210,SENSOR_44,59.75
2026-04-09 01:40:08.969210,SENSOR_45,58.86
2026-04-09 01:40:08.969210,SENSOR_46,60.09
2026-04-09 01:40:08.969210,SENSOR_47,60.31
2026-04-09 01:40:08.969210,SENSOR_48,58.51
2026-04-09 01:40:08.969210,SENSOR_49,60.4
2026-04-09 01:40:08.969210,SENSOR_50,59.81
2026-04-09 01:30:08.969210,SENSOR_1,57.71
2026-04-09 01:30:08.969210,SENSOR_2,58.97
2026-04-09 01:30:08.969210,SENSOR_3,59.5
2026-04-09 01:30:08.969210,SENSOR_4,62.27
2026-04-09 01:30:08.969210,SENSOR_5,60.67
2026-04-09 01:30:08.969210,SENSOR_6,58.4
2026-04-09 01:30:08.969210,SENSOR_7,60.58
2026-04-09 01:30:08.969210,SENSOR_8,58.14
2026-04-09 01:30:08.969210,SENSOR_9,61.3
2026-04-09 01:30:08.969210,SENSOR_10,59.43
2026-04-09 01:30:08.969210,SENSOR_11,59.89
2026-04-09 01:30:08.969210,SENSOR_12,61.59
2026-04-09 01:30:08.969210,SENSOR_13,58.46
2026-04-09 01:30:08.969210,SENSOR_14,58.32
2026-04-09 01:30:08.969210,SENSOR_15,59.3
2026-04-09 01:30:08.969210,SENSOR_16,61.25
2026-04-09 01:30:08.969210,SENSOR_17,58.18
2026-04-09 01:30:08.969210,SENSOR_18,56.6
2026-04-09 01:30:08.969210,SENSOR_19,59.46
2026-04-09 01:30:08.969210,SENSOR_20,60.66
2026-04-09 01:30:08.969210,SENSOR_21,61.44
2026-04-09 01:30:08.969210,SENSOR_22,59.44
2026-04-09 01:30:08.969210,SENSOR_23,59.51
2026-04-09 01:30:08.969210,SENSOR_24,61.38
2026-04-09 01:30:08.969210,SENSOR_25,57.76
2026-04-09 01:30:08.969210,SENSOR_26,59.53
2026-04-09 01:30:08.969210,SENSOR_27,60.23
2026-04-09 01:30:08.969210,SENSOR_28,60.54
2026-04-09 01:30:08.969210,SENSOR_29,59.39
2026-04-09 01:30:08.969210,SENSOR_30,60.04
2026-04-09 01:30:08.969210,SENSOR_31,57.01
2026-04-09 01:30:08.969210,SENSOR_32,59.21
2026-04-09 01:30:08.969210,SENSOR_33,60.54
2026-04-09 01:30:08.969210,SENSOR_34,58.82
2026-04-09 01:30:08.969210,SENSOR_35,60.07
2026-04-09 01:30:08.969210,SENSOR_36,60.54
2026-04-09 01:30:08.969210,SENSOR_37,59.59
2026-04-09 01:30:08.969210,SENSOR_38,60.2
2026-04-09 01:30:08.969210,SENSOR_39,58.84
2026-04-09 01:30:08.969210,SENSOR_40,59.75
2026-04-09 01:30:08.969210,SENSOR_41,60.73
2026-04-09 01:30:08.969210,SENSOR_42,60.19
2026-04-09 01:30:08.969210,SENSOR_43,59.3
2026-04-09 01:30:08.969210,SENSOR_44,60.27
2026-04-09 01:30:08.969210,SENSOR_45,60.86
2026-04-09 01:30:08.969210,SENSOR_46,57.54
2026-04-09 01:30:08.969210,SENSOR_47,61.39
2026-04-09 01:30:08.969210,SENSOR_48,59.6
2026-04-09 01:30:08.969210,SENSOR_49,60.51
2026-04-09 01:30:08.969210,SENSOR_50,61.44
2026-04-09 01:20:08.969211,SENSOR_1,58.35
2026-04-09 01:20:08.969211,SENSOR_2,59.15
2026-04-09 01:20:08.969211,SENSOR_3,59.65
2026-04-09 01:20:08.969211,SENSOR_4,59.06
2026-04-09 01:20:08.969211,SENSOR_5,62.08
2026-04-09 01:20:08.969211,SENSOR_6,58.97
2026-04-09 01:20:08.969211,SENSOR_7,59.33
2026-04-09 01:20:08.969211,SENSOR_8,60.25
2026-04-09 01:20:08.969211,SENSOR_9,58.56
2026-04-09 01:20:08.969211,SENSOR_10,59.53
2026-04-09 01:20:08.969211,SENSOR_11,60.38
2026-04-09 01:20:08.969211,SENSOR_12,59.6
2026-04-09 01:20:08.969211,SENSOR_13,59.89
2026-04-09 01:20:08.969211,SENSOR_14,59.36
2026-04-09 01:20:08.969211,SENSOR_15,58.18
2026-04-09 01:20:08.969211,SENSOR_16,60.39
2026-04-09 01:20:08.969211,SENSOR_17,62.11
2026-04-09 01:20:08.969211,SENSOR_18,60.02
2026-04-09 01:20:08.969211,SENSOR_19,60.27
2026-04-09 01:20:08.969211,SENSOR_20,60.83
2026-04-09 01:20:08.969211,SENSOR_21,58.48
2026-04-09 01:20:08.969211,SENSOR_22,62.04
2026-04-09 01:20:08.969211,SENSOR_23,60.24
2026-04-09 01:20:08.969211,SENSOR_24,61.96
2026-04-09 01:20:08.969211,SENSOR_25,59.12
2026-04-09 01:20:08.969211,SENSOR_26,62.18
2026-04-09 01:20:08.969211,SENSOR_27,60.93
2026-04-09 01:20:08.969211,SENSOR_28,60.66
2026-04-09 01:20:08.969211,SENSOR_29,60.28
2026-04-09 01:20:08.969211,SENSOR_30,59.7
2026-04-09 01:20:08.969211,SENSOR_31,61.44
2026-04-09 01:20:08.969211,SENSOR_32,60.17
2026-04-09 01:20:08.969211,SENSOR_33,57.64
2026-04-09 01:20:08.969211,SENSOR_34,58.66
2026-04-09 01:20:08.969211,SENSOR_35,59.78
2026-04-09 01:20:08.969211,SENSOR_36,60.37
2026-04-09 01:20:08.969211,SENSOR_37,59.93
2026-04-09 01:20:08.969211,SENSOR_38,61.46
2026-04-09 01:20:08.969211,SENSOR_39,57.66
2026-04-09 01:20:08.969211,SENSOR_40,60.17
2026-04-09 01:20:08.969211,SENSOR_41,57.82
2026-04-09 01:20:08.969211,SENSOR_42,60.91
2026-04-09 01:20:08.969211,SENSOR_43,59.89
2026-04-09 01:20:08.969211,SENSOR_44,60.5
2026-04-09 01:20:08.969211,SENSOR_45,58.96
2026-04-09 01:20:08.969211,SENSOR_46,61.54
2026-04-09 01:20:08.969211,SENSOR_47,61.25
2026-04-09 01:20:08.969211,SENSOR_48,60.7
2026-04-09 01:20:08.969211,SENSOR_49,59.84
2026-04-09 01:20:08.969211,SENSOR_50,60.7
2026-04-09 01:10:08.969212,SENSOR_1,59.15
2026-04-09 01:10:08.969212,SENSOR_2,61.03
2026-04-09 01:10:08.969212,SENSOR_3,61.98
2026-04-09 01:10:08.969212,SENSOR_4,61.28
2026-04-09 01:10:08.969212,SENSOR_5,59.12
2026-04-09 01:10:08.969212,SENSOR_6,60.43
2026-04-09 01:10:08.969212,SENSOR_7,58.45
2026-04-09 01:10:08.969212,SENSOR_8,60.69
2026-04-09 01:10:08.969212,SENSOR_9,60.54
2026-04-09 01:10:08.969212,SENSOR_10,57.76
2026-04-09 01:10:08.969212,SENSOR_11,58.61
2026-04-09 01:10:08.969212,SENSOR_12,59.66
2026-04-09 01:10:08.969212,SENSOR_13,59.64
2026-04-09 01:10:08.969212,SENSOR_14,58.55
2026-04-09 01:10:08.969212,SENSOR_15,60.47
2026-04-09 01:10:08.969212,SENSOR_16,60.3
2026-04-09 01:10:08.969212,SENSOR_17,59.77
2026-04-09 01:10:08.969212,SENSOR_18,59.09
2026-04-09 01:10:08.969212,SENSOR_19,61.26
2026-04-09 01:10:08.969212,SENSOR_20,61.99
2026-04-09 01:10:08.969212,SENSOR_21,59.42
2026-04-09 01:10:08.969212,SENSOR_22,59.27
2026-04-09 01:10:08.969212,SENSOR_23,60.59
2026-04-09 01:10:08.969212,SENSOR_24,59.57
